age,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,max_allowed_loan
24.0,65000.0,MORTGAGE,8.0,PERSONAL,3000,11.36,0.05,N,3,74987.0
24.0,65000.0,RENT,7.0,EDUCATION,3000,15.62,0.05,N,3,74987.0
24.0,65000.0,MORTGAGE,8.0,MEDICAL,3000,5.79,0.05,N,2,74987.0
24.0,65000.0,RENT,2.0,HOMEIMPROVEMENT,3000,10.65,0.05,N,2,74987.0
25.0,62000.0,MORTGAGE,7.0,VENTURE,2500,6.03,0.04,N,2,74988.0
22.0,70000.0,OWN,7.0,PERSONAL,2000,5.79,0.03,N,3,74990.0
22.0,70000.0,MORTGAGE,4.0,MEDICAL,2000,5.42,0.03,N,4,74990.0
22.0,70000.0,RENT,5.0,PERSONAL,2000,14.79,0.03,Y,4,74990.0
22.0,70000.0,MORTGAGE,6.0,EDUCATION,2000,7.9,0.03,N,2,74990.0
22.0,70000.0,RENT,3.0,MEDICAL,2000,11.71,0.03,N,3,74990.0
22.0,70000.0,RENT,3.0,MEDICAL,2000,11.71,0.03,N,2,74990.0
22.0,70000.0,MORTGAGE,6.0,MEDICAL,2000,10.65,0.03,N,4,74990.0
43.0,50000.0,MORTGAGE,6.0,VENTURE,11000,8.49,0.22,N,12,74991.0
29.0,69000.0,MORTGAGE,2.0,EDUCATION,25000,6.99,0.36,N,7,75004.0
23.0,71004.0,MORTGAGE,6.0,DEBTCONSOLIDATION,6625,13.57,0.09,N,4,75011.0
23.0,87000.0,MORTGAGE,7.0,EDUCATION,25000,11.86,0.29,N,4,75014.0
27.0,63000.0,RENT,3.0,EDUCATION,10000,14.79,0.16,Y,7,75023.0
27.0,63000.0,MORTGAGE,6.0,PERSONAL,10000,7.49,0.16,N,9,75023.0
27.0,63000.0,MORTGAGE,5.0,PERSONAL,10000,5.99,0.16,N,10,75023.0
25.0,69000.0,MORTGAGE,5.0,VENTURE,11200,15.96,0.16,Y,4,75024.0
22.0,75500.0,MORTGAGE,6.0,EDUCATION,8000,7.9,0.1,N,3,75030.0
27.0,64500.0,MORTGAGE,2.0,EDUCATION,12000,10.37,0.19,N,10,75045.0
36.0,45600.0,MORTGAGE,8.0,VENTURE,7000,16.29,0.15,N,12,75050.0
42.0,48250.0,MORTGAGE,3.0,VENTURE,6000,10.39,0.13,N,14,75053.0
29.0,58000.0,MORTGAGE,1.0,VENTURE,9000,8.59,0.16,N,9,75072.0
23.0,74000.0,MORTGAGE,7.0,VENTURE,10000,7.49,0.14,N,2,75077.0
23.0,74000.0,RENT,7.0,EDUCATION,10000,8.94,0.14,N,2,75077.0
23.0,74000.0,RENT,7.0,DEBTCONSOLIDATION,10000,10.62,0.14,N,2,75077.0
23.0,74000.0,RENT,7.0,EDUCATION,10000,11.71,0.14,N,4,75077.0
24.0,68000.0,RENT,2.0,VENTURE,6500,9.99,0.1,N,2,75081.0
23.0,70000.0,RENT,5.0,EDUCATION,5400,13.49,0.08,Y,4,75083.0
25.0,82500.0,MORTGAGE,3.0,EDUCATION,28000,13.16,0.37,Y,3,75083.0
29.0,54000.0,MORTGAGE,11.0,MEDICAL,3200,10.99,0.06,N,5,75084.0
27.0,58000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,3200,7.68,0.06,N,6,75085.0
26.0,65488.0,RENT,5.0,VENTURE,10000,12.73,0.15,Y,4,75108.0
52.0,52000.0,MORTGAGE,5.0,PERSONAL,6000,13.79,0.12,N,25,75117.0
23.0,77350.0,MORTGAGE,7.0,EDUCATION,13800,11.99,0.18,N,3,75125.0
23.0,71604.0,RENT,7.0,PERSONAL,7200,10.95,0.1,N,3,75125.0
21.0,83000.0,MORTGAGE,3.0,EDUCATION,12000,15.62,0.14,Y,3,75127.0
22.0,81960.0,RENT,2.0,DEBTCONSOLIDATION,15000,13.22,0.18,N,2,75129.0
48.0,42000.0,MORTGAGE,3.0,VENTURE,5500,15.05,0.13,N,17,75132.0
26.0,60000.0,MORTGAGE,11.0,VENTURE,2850,8.49,0.05,N,4,75136.0
28.0,68000.0,RENT,6.0,PERSONAL,20000,14.72,0.29,N,9,75160.0
32.0,54000.0,RENT,4.0,MEDICAL,11200,13.98,0.21,Y,6,75166.0
25.0,72000.0,RENT,3.0,DEBTCONSOLIDATION,14800,7.49,0.22,N,3,75170.0
32.0,52000.0,RENT,0.0,EDUCATION,8000,10.25,0.15,N,10,75171.0
32.0,52000.0,MORTGAGE,17.0,PERSONAL,8000,6.03,0.15,N,10,75171.0
32.0,52000.0,OWN,3.0,HOMEIMPROVEMENT,8000,10.99,0.15,N,10,75171.0
22.0,82000.0,MORTGAGE,6.0,EDUCATION,15000,7.88,0.18,N,2,75173.0
21.0,84000.0,RENT,2.0,DEBTCONSOLIDATION,13000,7.51,0.15,N,4,75176.0
26.0,64000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,8000,8.94,0.13,N,4,75177.0
26.0,64000.0,MORTGAGE,7.0,EDUCATION,8000,12.99,0.13,N,2,75177.0
28.0,58000.0,MORTGAGE,8.0,VENTURE,6000,9.99,0.1,N,9,75178.0
28.0,58000.0,RENT,0.0,MEDICAL,6000,12.87,0.1,Y,10,75178.0
29.0,56000.0,MORTGAGE,11.0,PERSONAL,6000,6.76,0.11,N,5,75178.0
33.0,48000.0,RENT,2.0,DEBTCONSOLIDATION,4000,9.99,0.08,N,9,75179.0
33.0,48000.0,RENT,1.0,VENTURE,4000,9.88,0.08,N,9,75179.0
33.0,48000.0,RENT,0.0,MEDICAL,4000,11.48,0.08,N,6,75179.0
24.0,68000.0,MORTGAGE,0.0,MEDICAL,6400,7.49,0.09,N,4,75181.0
30.0,52800.0,MORTGAGE,3.0,EDUCATION,4000,6.76,0.08,N,5,75181.0
37.0,42000.0,RENT,5.0,PERSONAL,2500,21.36,0.06,Y,17,75182.0
37.0,42000.0,RENT,7.0,VENTURE,2500,13.06,0.06,N,11,75182.0
25.0,64000.0,RENT,6.0,PERSONAL,4800,17.49,0.08,Y,3,75183.0
25.0,64000.0,RENT,9.0,HOMEIMPROVEMENT,4800,11.66,0.07,Y,2,75183.0
29.0,56004.0,RENT,3.0,VENTURE,6000,15.62,0.11,Y,6,75183.0
22.0,72000.0,MORTGAGE,2.0,MEDICAL,4000,15.05,0.06,Y,4,75186.0
32.0,48000.0,MORTGAGE,4.0,VENTURE,1600,10.99,0.03,N,7,75187.0
23.0,68004.0,MORTGAGE,7.0,EDUCATION,3000,6.39,0.04,N,3,75192.0
32.0,48255.0,RENT,3.0,VENTURE,2000,6.76,0.04,N,8,75194.0
60.0,49008.0,OWN,5.0,MEDICAL,13000,13.79,0.28,Y,3,75210.0
23.0,67500.0,RENT,7.0,EDUCATION,2400,15.23,0.04,N,3,75214.0
25.0,77000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,21000,8.9,0.28,N,3,75214.0
25.0,77000.0,MORTGAGE,9.0,EDUCATION,21000,14.17,0.26,Y,3,75214.0
37.0,45000.0,RENT,1.0,DEBTCONSOLIDATION,8000,13.85,0.18,N,12,75217.0
37.0,45000.0,MORTGAGE,2.0,EDUCATION,8000,8.59,0.18,N,15,75217.0
37.0,45000.0,RENT,1.0,DEBTCONSOLIDATION,8000,12.69,0.18,N,17,75217.0
31.0,55000.0,MORTGAGE,6.0,VENTURE,10000,17.58,0.18,N,6,75219.0
31.0,55000.0,RENT,3.0,PERSONAL,10000,15.31,0.18,N,5,75219.0
31.0,55000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,10000,7.88,0.18,N,7,75219.0
31.0,55000.0,MORTGAGE,5.0,EDUCATION,10000,10.99,0.18,N,6,75219.0
23.0,75000.0,OWN,7.0,MEDICAL,11000,6.03,0.15,N,3,75226.0
25.0,65000.0,RENT,0.0,EDUCATION,6000,13.35,0.09,N,4,75231.0
25.0,65000.0,MORTGAGE,0.0,PERSONAL,6000,10.25,0.09,N,4,75231.0
25.0,65000.0,RENT,9.0,VENTURE,6000,13.57,0.09,Y,3,75231.0
25.0,65000.0,RENT,2.0,DEBTCONSOLIDATION,6000,7.51,0.09,N,2,75231.0
25.0,65000.0,RENT,3.0,HOMEIMPROVEMENT,6000,10.65,0.09,N,3,75231.0
25.0,65000.0,MORTGAGE,9.0,MEDICAL,6000,11.49,0.09,N,3,75231.0
25.0,65000.0,MORTGAGE,9.0,MEDICAL,6000,7.88,0.09,N,4,75231.0
25.0,65000.0,RENT,9.0,DEBTCONSOLIDATION,6000,13.49,0.09,Y,2,75231.0
25.0,65000.0,RENT,2.0,DEBTCONSOLIDATION,6000,13.98,0.09,N,4,75231.0
25.0,65000.0,RENT,1.0,DEBTCONSOLIDATION,6000,7.49,0.09,N,3,75231.0
29.0,55000.0,RENT,6.0,PERSONAL,4500,5.42,0.08,N,6,75231.0
25.0,63000.0,MORTGAGE,9.0,VENTURE,3500,5.42,0.06,N,2,75235.0
25.0,65004.0,RENT,1.0,DEBTCONSOLIDATION,6000,12.87,0.09,N,4,75236.0
25.0,65004.0,MORTGAGE,0.0,DEBTCONSOLIDATION,6000,9.63,0.09,N,4,75236.0
25.0,65004.0,RENT,1.0,MEDICAL,6000,12.87,0.09,N,4,75236.0
23.0,67000.0,RENT,3.0,VENTURE,1800,6.76,0.03,N,3,75240.0
31.0,57600.0,RENT,9.0,HOMEIMPROVEMENT,14000,10.65,0.24,N,6,75243.0
27.0,57600.0,RENT,11.0,MEDICAL,2500,13.49,0.04,N,7,75247.0
24.0,64800.0,MORTGAGE,5.0,DEBTCONSOLIDATION,2500,12.69,0.04,N,2,75248.0
27.0,57240.0,OWN,3.0,EDUCATION,2000,10.99,0.04,N,6,75262.0
30.0,54996.0,RENT,0.0,EDUCATION,7200,11.89,0.13,N,10,75269.0
41.0,52000.0,RENT,0.0,MEDICAL,10000,8.94,0.19,N,12,75271.0
23.0,78000.0,RENT,7.0,EDUCATION,14400,13.49,0.18,N,2,75272.0
30.0,55000.0,MORTGAGE,0.0,VENTURE,7200,11.58,0.13,N,9,75275.0
23.0,72000.0,RENT,1.0,VENTURE,7500,14.79,0.01,Y,3,75280.0
22.0,75000.0,MORTGAGE,7.0,MEDICAL,7200,7.29,0.1,N,2,75281.0
22.0,75000.0,OWN,0.0,PERSONAL,7200,10.37,0.1,N,3,75281.0
23.0,70000.0,MORTGAGE,7.0,EDUCATION,5200,11.11,0.08,N,2,75283.0
27.0,58000.0,MORTGAGE,5.0,VENTURE,3000,5.42,0.05,N,8,75285.0
26.0,71046.0,MORTGAGE,6.0,EDUCATION,17000,12.73,0.24,Y,2,75326.0
28.0,62400.0,RENT,2.0,VENTURE,12000,13.06,0.19,N,7,75329.0
28.0,62400.0,MORTGAGE,7.0,HOMEIMPROVEMENT,12000,6.03,0.19,N,7,75329.0
23.0,69000.0,MORTGAGE,1.0,EDUCATION,4000,7.14,0.06,N,4,75335.0
22.0,72600.0,MORTGAGE,0.0,MEDICAL,4500,7.74,0.06,N,3,75345.0
42.0,52000.0,RENT,5.0,EDUCATION,12000,12.42,0.23,N,11,75351.0
42.0,52000.0,MORTGAGE,4.0,PERSONAL,12000,7.51,0.23,N,16,75351.0
22.0,69600.0,MORTGAGE,6.0,PERSONAL,1200,10.37,0.02,N,3,75352.0
23.0,96000.0,MORTGAGE,7.0,EDUCATION,35000,10.65,0.36,N,3,75357.0
25.0,62217.0,RENT,0.0,DEBTCONSOLIDATION,2400,11.66,0.04,N,3,75359.0
36.0,48000.0,RENT,1.0,VENTURE,11000,9.63,0.23,N,13,75362.0
32.0,54000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,11000,6.62,0.2,N,10,75366.0
24.0,70000.0,MORTGAGE,8.0,EDUCATION,8600,7.9,0.12,N,2,75378.0
27.0,60000.0,RENT,8.0,PERSONAL,5600,10.99,0.09,N,6,75380.0
27.0,60000.0,OWN,6.0,VENTURE,5600,10.99,0.09,N,5,75380.0
25.0,62000.0,MORTGAGE,9.0,EDUCATION,2100,11.86,0.03,N,4,75389.0
37.0,46180.0,MORTGAGE,2.0,VENTURE,10000,13.98,0.22,N,14,75396.0
23.0,67752.0,RENT,7.0,VENTURE,2500,10.65,0.04,N,2,75403.0
36.0,44684.0,OTHER,2.0,EDUCATION,5000,11.09,0.11,N,13,75406.0
23.0,83000.0,RENT,3.0,PERSONAL,20000,14.42,0.24,N,3,75417.0
23.0,75000.0,RENT,5.0,VENTURE,10800,10.37,0.14,N,3,75426.0
24.0,64000.0,RENT,5.0,DEBTCONSOLIDATION,1350,7.88,0.02,N,3,75441.0
29.0,62400.0,MORTGAGE,13.0,MEDICAL,15000,10.99,0.24,N,7,75444.0
21.0,81400.0,MORTGAGE,3.0,PERSONAL,10000,12.61,0.12,Y,4,75449.0
31.0,60000.0,MORTGAGE,2.0,MEDICAL,17500,7.49,0.29,N,6,75459.0
35.0,50000.0,OWN,2.0,EDUCATION,12000,7.29,0.24,N,8,75462.0
35.0,50000.0,RENT,9.0,HOMEIMPROVEMENT,12000,9.91,0.24,N,9,75462.0
35.0,50000.0,RENT,0.0,DEBTCONSOLIDATION,12000,10.25,0.24,N,7,75462.0
35.0,50000.0,OWN,0.0,VENTURE,12000,8.94,0.24,N,5,75462.0
35.0,50000.0,OWN,13.0,VENTURE,12000,10.99,0.24,N,6,75462.0
35.0,50000.0,RENT,6.0,VENTURE,12000,11.49,0.24,N,5,75462.0
38.0,45000.0,RENT,5.0,EDUCATION,10000,13.48,0.22,Y,14,75462.0
28.0,62496.0,RENT,1.0,EDUCATION,12000,12.84,0.19,N,6,75464.0
30.0,60000.0,MORTGAGE,5.0,MEDICAL,14500,6.54,0.23,N,8,75464.0
32.0,55000.0,MORTGAGE,16.0,VENTURE,12500,15.7,0.23,N,9,75464.0
25.0,74000.0,MORTGAGE,5.0,EDUCATION,17000,9.88,0.24,N,3,75467.0
26.0,59600.0,RENT,2.0,HOMEIMPROVEMENT,2000,9.32,0.03,N,2,75468.0
29.0,60000.0,MORTGAGE,4.0,VENTURE,11500,6.03,0.19,N,7,75469.0
24.0,75000.0,MORTGAGE,4.0,PERSONAL,14500,9.63,0.19,N,4,75471.0
33.0,50000.0,RENT,8.0,VENTURE,7000,10.677526008800356,0.14,N,8,75472.0
25.0,70000.0,RENT,9.0,VENTURE,12000,7.9,0.17,N,2,75473.0
25.0,70000.0,MORTGAGE,2.0,VENTURE,12000,12.21,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,12000,5.79,0.17,N,2,75473.0
25.0,70000.0,RENT,9.0,VENTURE,12000,5.79,0.17,N,3,75473.0
25.0,70000.0,MORTGAGE,5.0,VENTURE,12000,6.99,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,9.0,PERSONAL,12000,10.99,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,9.0,VENTURE,12000,7.88,0.17,N,2,75473.0
25.0,70000.0,MORTGAGE,9.0,VENTURE,12000,7.49,0.17,N,3,75473.0
25.0,70000.0,RENT,0.0,DEBTCONSOLIDATION,12000,10.99,0.17,N,2,75473.0
25.0,70000.0,RENT,7.0,PERSONAL,12000,11.12,0.17,N,2,75473.0
25.0,70000.0,RENT,6.0,MEDICAL,12000,10.37,0.17,N,2,75473.0
25.0,70000.0,MORTGAGE,9.0,MEDICAL,12000,12.21,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,12000,7.9,0.17,N,3,75473.0
25.0,70000.0,RENT,9.0,HOMEIMPROVEMENT,12000,6.17,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,12000,10.0,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,9.0,EDUCATION,12000,10.62,0.17,N,4,75473.0
25.0,70000.0,MORTGAGE,9.0,VENTURE,12000,9.99,0.17,N,3,75473.0
25.0,70000.0,OWN,9.0,EDUCATION,12000,12.18,0.17,N,4,75473.0
26.0,65000.0,RENT,2.0,MEDICAL,9000,9.88,0.14,N,4,75475.0
30.0,55000.0,MORTGAGE,8.0,PERSONAL,7000,13.47,0.13,N,5,75475.0
30.0,55000.0,RENT,2.0,MEDICAL,7000,11.49,0.13,N,6,75475.0
30.0,53664.0,MORTGAGE,14.0,PERSONAL,5000,12.69,0.09,N,6,75475.0
23.0,69996.0,MORTGAGE,7.0,VENTURE,5000,6.99,0.07,N,4,75479.0
23.0,69996.0,MORTGAGE,7.0,EDUCATION,5000,9.32,0.07,N,4,75479.0
25.0,66000.0,RENT,1.0,MEDICAL,7000,13.49,0.11,Y,3,75479.0
30.0,51996.0,RENT,15.0,MEDICAL,2500,11.71,0.05,N,5,75479.0
24.0,68750.0,RENT,6.0,EDUCATION,7000,12.61,0.1,Y,4,75480.0
27.0,60000.0,OWN,8.0,DEBTCONSOLIDATION,5500,18.25,0.09,N,7,75480.0
22.0,75000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,7000,6.76,0.09,N,4,75482.0
22.0,75000.0,MORTGAGE,6.0,EDUCATION,7000,15.23,0.09,Y,3,75482.0
22.0,75000.0,MORTGAGE,6.0,EDUCATION,7000,11.71,0.09,N,3,75482.0
22.0,75000.0,MORTGAGE,6.0,PERSONAL,7000,7.51,0.09,N,2,75482.0
22.0,75000.0,RENT,2.0,EDUCATION,7000,6.03,0.09,N,3,75482.0
23.0,70000.0,MORTGAGE,7.0,EDUCATION,5000,7.74,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,5.42,0.07,N,2,75484.0
23.0,70000.0,RENT,4.0,PERSONAL,5000,7.49,0.07,N,3,75484.0
23.0,70000.0,MORTGAGE,3.0,EDUCATION,5000,6.99,0.07,N,2,75484.0
23.0,70000.0,RENT,0.0,MEDICAL,5000,10.75,0.07,N,4,75484.0
23.0,70000.0,MORTGAGE,7.0,MEDICAL,5000,11.49,0.07,N,3,75484.0
23.0,70000.0,RENT,0.0,PERSONAL,5000,8.63,0.07,N,3,75484.0
23.0,70000.0,MORTGAGE,1.0,MEDICAL,5000,6.03,0.07,N,4,75484.0
23.0,70000.0,MORTGAGE,7.0,PERSONAL,5000,6.03,0.07,N,2,75484.0
23.0,70000.0,RENT,0.0,MEDICAL,5000,8.0,0.07,N,4,75484.0
23.0,70000.0,MORTGAGE,2.0,VENTURE,5000,15.23,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,7.9,0.07,N,4,75484.0
23.0,70000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,5000,5.42,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,1.0,VENTURE,5000,13.79,0.07,Y,4,75484.0
23.0,70000.0,MORTGAGE,5.0,PERSONAL,5000,9.64,0.07,N,3,75484.0
23.0,70000.0,MORTGAGE,4.0,MEDICAL,5000,7.74,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,5000,7.9,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,7.0,PERSONAL,5000,7.29,0.07,N,3,75484.0
23.0,70000.0,MORTGAGE,1.0,VENTURE,5000,11.12,0.07,N,4,75484.0
23.0,70000.0,RENT,0.0,MEDICAL,5000,13.49,0.07,Y,3,75484.0
23.0,70000.0,RENT,1.0,EDUCATION,5000,8.88,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,5.0,VENTURE,5000,11.49,0.07,N,2,75484.0
23.0,70000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,5000,5.42,0.07,N,4,75484.0
23.0,70000.0,RENT,2.0,MEDICAL,5000,8.9,0.07,N,3,75484.0
23.0,70000.0,MORTGAGE,0.0,PERSONAL,5000,11.86,0.07,N,2,75484.0
23.0,70000.0,RENT,3.0,EDUCATION,5000,13.49,0.07,Y,2,75484.0
31.0,50000.0,OWN,7.0,MEDICAL,2000,6.92,0.04,N,8,75486.0
31.0,50000.0,MORTGAGE,2.0,MEDICAL,2000,10.99,0.04,N,5,75486.0
26.0,60000.0,RENT,5.0,HOMEIMPROVEMENT,2500,9.91,0.04,N,4,75487.0
26.0,60000.0,MORTGAGE,8.0,EDUCATION,2500,14.22,0.04,Y,2,75487.0
24.0,65000.0,OWN,4.0,PERSONAL,2500,13.98,0.04,Y,2,75488.0
28.0,55000.0,MORTGAGE,12.0,VENTURE,1500,13.49,0.03,N,6,75489.0
28.0,55000.0,MORTGAGE,11.0,MEDICAL,1500,7.74,0.03,N,9,75489.0
36.0,45288.0,MORTGAGE,16.0,HOMEIMPROVEMENT,6000,7.51,0.13,N,12,75491.0
24.0,65004.0,RENT,3.0,DEBTCONSOLIDATION,2500,13.49,0.04,N,4,75493.0
31.0,51300.0,MORTGAGE,13.0,VENTURE,4000,6.99,0.08,N,6,75495.0
28.0,58951.0,RENT,7.0,HOMEIMPROVEMENT,7000,7.14,0.12,N,8,75508.0
29.0,59000.0,RENT,3.0,DEBTCONSOLIDATION,10000,18.79,0.17,Y,5,75521.0
29.0,55684.0,MORTGAGE,13.0,HOMEIMPROVEMENT,5200,5.42,0.09,N,10,75521.0
29.0,59000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,10000,7.88,0.17,N,8,75521.0
29.0,59000.0,MORTGAGE,3.0,VENTURE,10000,13.49,0.17,N,7,75521.0
24.0,83800.0,MORTGAGE,1.0,VENTURE,25000,15.62,0.3,Y,3,75522.0
29.0,59004.0,OWN,3.0,VENTURE,10000,7.49,0.17,N,6,75527.0
33.0,50648.0,RENT,5.0,MEDICAL,8000,12.69,0.16,N,7,75540.0
29.0,62400.0,RENT,4.0,VENTURE,14900,16.82,0.22,Y,7,75545.0
23.0,78000.0,MORTGAGE,1.0,EDUCATION,14125,12.99,0.18,N,3,75548.0
43.0,48000.0,MORTGAGE,4.0,EDUCATION,7000,7.88,0.15,N,14,75552.0
22.0,69600.0,MORTGAGE,6.0,PERSONAL,1000,6.99,0.02,N,2,75553.0
32.0,56000.0,RENT,0.0,EDUCATION,14000,13.35,0.25,N,5,75562.0
33.0,54000.0,MORTGAGE,4.0,MEDICAL,13500,9.99,0.24,N,10,75562.0
26.0,72000.0,MORTGAGE,6.0,EDUCATION,18000,7.66,0.25,N,4,75565.0
24.0,78000.0,RENT,0.0,EDUCATION,18000,12.73,0.23,Y,3,75568.0
24.0,75000.0,OWN,5.0,MEDICAL,14400,7.88,0.19,N,3,75571.0
24.0,65488.0,RENT,1.0,EDUCATION,3000,11.86,0.05,N,4,75572.0
31.0,51996.0,MORTGAGE,10.0,PERSONAL,5000,5.99,0.1,N,7,75572.0
23.0,78000.0,RENT,4.0,VENTURE,14100,14.27,0.18,N,4,75573.0
24.0,73000.0,MORTGAGE,8.0,MEDICAL,12000,7.29,0.16,N,2,75574.0
38.0,42000.0,MORTGAGE,5.0,MEDICAL,4200,11.99,0.1,N,13,75575.0
25.0,67200.0,MORTGAGE,9.0,EDUCATION,8400,12.69,0.12,N,4,75577.0
22.0,78000.0,MORTGAGE,6.0,VENTURE,10200,8.94,0.13,N,3,75578.0
24.0,70000.0,MORTGAGE,8.0,PERSONAL,8400,11.14,0.12,N,3,75578.0
24.0,68000.0,MORTGAGE,8.0,MEDICAL,6000,7.29,0.09,N,4,75581.0
26.0,62000.0,MORTGAGE,9.0,PERSONAL,5000,6.92,0.08,N,2,75582.0
26.0,60000.0,RENT,3.0,PERSONAL,2400,11.49,0.04,N,2,75587.0
30.0,51600.0,MORTGAGE,9.0,DEBTCONSOLIDATION,1800,10.59,0.04,N,7,75587.0
23.0,68000.0,MORTGAGE,7.0,EDUCATION,2600,7.49,0.04,N,4,75588.0
29.0,62500.0,RENT,1.0,MEDICAL,15000,10.0,0.24,N,9,75589.0
27.0,58979.0,RENT,3.0,DEBTCONSOLIDATION,4000,5.42,0.07,N,9,75605.0
25.0,64500.0,MORTGAGE,8.0,PERSONAL,5000,11.99,0.08,N,2,75607.0
31.0,50402.0,MORTGAGE,4.0,HOMEIMPROVEMENT,2500,13.22,0.05,Y,8,75608.0
29.0,57600.0,MORTGAGE,13.0,EDUCATION,7875,14.72,0.13,Y,5,75619.0
28.0,57600.0,RENT,12.0,HOMEIMPROVEMENT,5000,9.63,0.08,N,10,75620.0
23.0,71000.0,RENT,3.0,MEDICAL,6000,7.29,0.08,N,2,75632.0
41.0,51000.0,MORTGAGE,16.0,VENTURE,8000,7.51,0.16,N,11,75632.0
22.0,75600.0,MORTGAGE,3.0,VENTURE,7500,5.99,0.1,N,2,75641.0
36.0,45378.0,MORTGAGE,2.0,VENTURE,6000,5.79,0.13,N,12,75653.0
26.0,65600.0,MORTGAGE,0.0,VENTURE,9600,11.78,0.14,Y,3,75655.0
29.0,55000.0,RENT,0.0,PERSONAL,4075,9.99,0.07,N,8,75656.0
29.0,66000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,11.48,0.3,N,7,75659.0
29.0,66000.0,RENT,4.0,PERSONAL,20000,7.9,0.3,N,10,75659.0
22.0,87000.0,MORTGAGE,2.0,EDUCATION,20000,13.48,0.23,N,4,75669.0
23.0,78000.0,MORTGAGE,3.0,EDUCATION,14000,10.99,0.18,N,4,75673.0
23.0,78000.0,MORTGAGE,7.0,MEDICAL,14000,8.9,0.18,N,2,75673.0
27.0,62000.0,RENT,3.0,MEDICAL,8000,13.11,0.13,N,5,75676.0
27.0,62000.0,MORTGAGE,11.0,PERSONAL,8000,7.51,0.13,N,8,75676.0
33.0,48000.0,RENT,2.0,MEDICAL,3500,8.59,0.07,N,5,75680.0
37.0,42000.0,RENT,2.0,MEDICAL,2000,11.26,0.05,N,17,75683.0
37.0,42000.0,RENT,0.0,PERSONAL,2000,7.74,0.05,N,16,75683.0
23.0,70000.0,MORTGAGE,4.0,EDUCATION,4800,12.73,0.07,N,4,75684.0
23.0,70000.0,MORTGAGE,7.0,VENTURE,4800,6.99,0.07,N,2,75684.0
22.0,72000.0,MORTGAGE,6.0,MEDICAL,3500,10.65,0.05,N,4,75687.0
27.0,67200.0,MORTGAGE,9.0,HOMEIMPROVEMENT,15000,5.79,0.22,N,6,75687.0
26.0,62467.0,RENT,1.0,VENTURE,5500,10.36,0.09,N,3,75688.0
23.0,68004.0,RENT,7.0,DEBTCONSOLIDATION,2500,15.27,0.04,Y,4,75693.0
39.0,45000.0,RENT,1.0,MEDICAL,12000,11.86,0.27,N,11,75707.0
39.0,45000.0,RENT,3.0,MEDICAL,12000,12.99,0.27,Y,14,75707.0
33.0,55000.0,RENT,4.0,HOMEIMPROVEMENT,15000,6.99,0.27,N,6,75710.0
25.0,75000.0,RENT,3.0,MEDICAL,18000,8.9,0.24,N,2,75716.0
37.0,45000.0,MORTGAGE,7.0,MEDICAL,7500,15.23,0.17,N,11,75718.0
27.0,65000.0,MORTGAGE,5.0,VENTURE,12000,7.49,0.18,N,10,75720.0
27.0,65000.0,RENT,1.0,MEDICAL,12000,12.18,0.18,N,6,75720.0
27.0,65000.0,MORTGAGE,2.0,PERSONAL,12000,9.88,0.18,N,7,75720.0
27.0,65000.0,MORTGAGE,11.0,VENTURE,12000,10.37,0.18,N,6,75720.0
27.0,65000.0,RENT,3.0,HOMEIMPROVEMENT,12000,13.35,0.18,Y,7,75720.0
27.0,65000.0,RENT,5.0,MEDICAL,12000,13.79,0.18,N,10,75720.0
27.0,65000.0,RENT,0.0,VENTURE,12000,11.49,0.18,N,6,75720.0
27.0,65000.0,OWN,1.0,PERSONAL,12000,5.79,0.18,N,10,75720.0
27.0,65000.0,MORTGAGE,3.0,VENTURE,12000,11.49,0.18,N,7,75720.0
27.0,65000.0,OWN,11.0,HOMEIMPROVEMENT,12000,8.9,0.18,N,6,75720.0
27.0,65000.0,RENT,11.0,DEBTCONSOLIDATION,12000,7.49,0.18,N,5,75720.0
